,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp,full_spec_name,file_name_stub
309,776415,Corvus,cornix,,birds,Hooded Crow,Johannes Worona,Germany,Berlin-Kreuzberg,52.506,13.4281,40,"subsong, Grunts",uncertain,adult,field recording,//xeno-canto.org/776415,https://xeno-canto.org/776415/download,XC776415-20221128_LSP4_0045_8_40_35.wav,"{'small': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC776415-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC776415-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC776415-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,08:40,2022-11-28,2023-01-21,[],"SNR-Quality: A (65 dB ISO / ITU)

Read all about SNR-Quality assesment [here](https://xeno-canto.org/article/275).

Grunts of a Hooded crow (*Corvus cornix*).

Urban enviroment with maple, poplar, basswood and plane trees, and also some bushes and lawns. Feeding place covered with gravel.

Olympus LS-P4. Gain: 3 dB; NR: -12 dB; LPF: No; HPF: No. 4°C, light wind se, overcast.",no,no,no,,,yes,Olympus LS-P4,Built-in,44100,Corvus cornix,Corvus_cornix_XC776415_20221128_LSP4_0045_8_40_35wav
310,776411,Corvus,cornix,,birds,Hooded Crow,Johannes Worona,Germany,Berlin-Kreuzberg,52.506,13.4281,40,"subsong, Grunts, surprise call",uncertain,adult,field recording,//xeno-canto.org/776411,https://xeno-canto.org/776411/download,XC776411-20221128_LSP4_0045_8_14_01.wav,"{'small': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC776411-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC776411-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC776411-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,08:14,2022-11-28,2023-01-21,[],"SNR-Quality: A (61 dB ISO / ITU)

Read all about SNR-Quality assesment [here](https://xeno-canto.org/article/275).

Grunts and surprise call of a Hooded crow (*Corvus cornix*).

Urban enviroment with maple, poplar, basswood and plane trees, and also some bushes and lawns. Feeding place covered with gravel.

Olympus LS-P4. Gain: 3 dB; NR: -12 dB; LPF: No; HPF: Yes. 4°C, light wind se, overcast.",no,no,no,,,yes,Olympus LS-P4,Built-in,44100,Corvus cornix,Corvus_cornix_XC776411_20221128_LSP4_0045_8_14_01wav
311,754621,Corvus,cornix,,birds,Hooded Crow,Johannes Worona,Germany,Berlin-Kreuzberg,52.506,13.4281,40,"subsong, Juvenile grunt",uncertain,juvenile,field recording,//xeno-canto.org/754621,https://xeno-canto.org/754621/download,XC754621-20220915_WS853_0129_8_09_51.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC754621-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC754621-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC754621-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,08:09,2022-09-15,2022-10-08,[],"SNR-Quality: A (55 dB ISO /ITU)

Read all about SNR-Quality assesment [here](https://xeno-canto.org/article/275).

Foraging juvenile Hooded crow (*Corvus cornix*) grunts.

Urban enviroment with maple, poplar, basswood and plane trees, and also some bushes and lawns. Feeding place covered with gravel.

WS853. Gain: 0 dB; NR: 0 dB; LPF: No; HPF: No. 12°C, light wind sw, overcast.

Bird ID verified by automatic wildlife camera.
",no,no,no,,,yes,Olympus WS 853,Built-in,44100,Corvus cornix,Corvus_cornix_XC754621_20220915_WS853_0129_8_09_51
312,754591,Corvus,cornix,,birds,Hooded Crow,Johannes Worona,Germany,Berlin-Kreuzberg,52.506,13.4281,40,"alarm call, Quarrel call.",uncertain,"adult, juvenile",field recording,//xeno-canto.org/754591,https://xeno-canto.org/754591/download,XC754591-20220913_WS853_0127_7_44_39.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC754591-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC754591-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC754591-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,07:44,2022-09-13,2022-10-08,[],"SNR-Quality: A (52 db ISO /ITU)

Read all about SNR-Quality assesment [here](https://xeno-canto.org/article/275).

Quarreling Hooded crows (*Corvus cornix*), and adult ones calling.

Urban enviroment with maple, poplar, basswood and plane trees, and also some bushes and lawns. Feeding place covered with gravel.

WS853. Gain: 3 dB; NR: -6 dB; LPF: No; HPF: No. 12°C, light wind w, overcast and rainy.

Bird ID verified by automatic wildlife camera.",no,no,no,,,yes,Olympus WS 853,Built-in,44100,Corvus cornix,Corvus_cornix_XC754591_20220913_WS853_0127_7_44_39
313,744471,Corvus,cornix,,birds,Hooded Crow,Johannes Worona,Germany,Berlin-Kreuzberg,52.506,13.4281,40,call,uncertain,adult,field recording,//xeno-canto.org/744471,https://xeno-canto.org/744471/download,XC744471-20220801_0114_08_39_40.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC744471-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC744471-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC744471-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,08:39,2022-08-01,2022-08-22,[],"SNR-Quality: A (58 dB ISO / ITU)

Read all about SNR-Quality assesment [here](https://xeno-canto.org/article/275).

Adult Hooded crow (*Corvus cornix*) calls.

Urban environment with maple, poplar, basswood and plane trees, and also some bushes and lawns. Feeding place covered with gravel.

19°C, light wind, humid, overcast.

WS853. Gain: 3 dB; NR: -6 dB; LPF: No; HPF: No.

Bird ID verified by automatic wildlife camera.",no,no,no,,,yes,Olympus WS-853,Built-in,44100,Corvus cornix,Corvus_cornix_XC744471_20220801_0114_08_39_40
314,744418,Corvus,cornix,,birds,Hooded Crow,Johannes Worona,Germany,Berlin-Kreuzberg,52.506,13.4281,40,call,uncertain,adult,field recording,//xeno-canto.org/744418,https://xeno-canto.org/744418/download,XC744418-20220822_0121_08_10_02.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC744418-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC744418-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC744418-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,08:10,2022-08-22,2022-08-22,[],"SNR-Quality: A (50 dB ISO / ITU)

Read all about SNR-Quality assesment [here](https://xeno-canto.org/article/275).

Adult Hooded crows (*Corvus cornix*) calling.

Urban environment with maple, poplar, basswood and plane trees, and also some bushes and lawns. Feeding place covered with gravel.

21°C, light wind ne, hazy sky.

WS853. Gain: 6 dB; NR: -9 dB; LPF: No; HPF: No.

Bird ID verified by automatic wildlife camera.",no,no,no,,,yes,Olympus WS-853,Built-in,44100,Corvus cornix,Corvus_cornix_XC744418_20220822_0121_08_10_02
315,742545,Corvus,cornix,,birds,Hooded Crow,Johannes Worona,Germany,Berlin-Kreuzberg,52.506,13.4281,40,call,"female, uncertain",adult,field recording,//xeno-canto.org/742545,https://xeno-canto.org/742545/download,XC742545-20220808_0117_08_25_33.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC742545-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC742545-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC742545-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,08:25,2022-08-08,2022-08-11,[],"SNR-Quality: A (53 dB ISO / ITU)

Read all about SNR-Quality assesment [here](https://xeno-canto.org/article/275).

Female Hooded crow (*Corvus cornix*) calls.

Urban environment with maple, poplar, basswood and plane trees, and also some bushes and lawns. Feeding place covered with gravel.

21°C, light wind ne, clear sky with a few clouds.

WS853. Gain: 7 dB; NR: -9 dB; LPF: No; HPF: No.

Bird ID verified by automatic wildlife camera.",no,no,no,,,yes,Olympus WS-853,Built-in,44100,Corvus cornix,Corvus_cornix_XC742545_20220808_0117_08_25_33
316,742505,Corvus,cornix,,birds,Hooded Crow,Johannes Worona,Germany,Berlin-Kreuzberg,52.506,13.4281,40,"subsong, juvenile grunt.",uncertain,juvenile,field recording,//xeno-canto.org/742505,https://xeno-canto.org/742505/download,XC742505-20220811_0118_08_36_47.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC742505-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC742505-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC742505-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,08:36,2022-08-11,2022-08-11,[],"SNR-Quality: A (50 dB ISO / ITU)

Read all about SNR-Quality assesment [here](https://xeno-canto.org/article/275).

Foraging juvenile Hooded crow (*Corvus cornix*) grunts.

Urban environment with maple, poplar, basswood and plane trees, and also some bushes and lawns. Feeding place covered with gravel.

22°C, light wind e, clear sky.

WS853. Gain: 3.5 dB; NR: -9 dB; LPF: No; HPF: No.

Bird ID verified by automatic wildlife camera.",no,no,no,,,yes,Olympus WS-853,Built-in,44100,Corvus cornix,Corvus_cornix_XC742505_20220811_0118_08_36_47
317,742500,Corvus,cornix,,birds,Hooded Crow,Johannes Worona,Germany,Berlin-Kreuzberg,52.506,13.4281,40,"subsong, juvenile grunt.",uncertain,juvenile,field recording,//xeno-canto.org/742500,https://xeno-canto.org/742500/download,XC742500-20220811_0118_09_12_32.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC742500-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC742500-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC742500-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,09:12,2022-08-11,2022-08-11,[],"SNR-Quality: A (50 dB ISO / ITU)

Read all about SNR-Quality assesment [here](https://xeno-canto.org/article/275).

Foraging juvenile Hooded crow (*Corvus cornix*) grunts.

Urban environment with maple, poplar, basswood and plane trees, and also some bushes and lawns. Feeding place covered with gravel.

22°C, light wind e, clear sky.

WS853. Gain: 11.5 dB; NR: -9 dB; LPF: No; HPF: No.

Bird ID verified by automatic wildlife camera.",no,no,no,,,yes,Olympus WS-853,Built-in,44100,Corvus cornix,Corvus_cornix_XC742500_20220811_0118_09_12_32
318,733741,Corvus,cornix,,birds,Hooded Crow,Johannes Worona,Germany,Berlin-Kreuzberg,52.506,13.4281,40,"call, subsong",uncertain,"adult, juvenile",field recording,//xeno-canto.org/733741,https://xeno-canto.org/733741/download,XC733741-20220622_WS853_0100_0_15_42.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC733741-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC733741-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC733741-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:12,08:00,2022-06-22,2022-06-23,[],"SNR-Quality: A (53 dB ISO / ITU)

Read all about SNR-Quality assesment [here](https://xeno-canto.org/article/275).

Foraging juvenile Hooded crows (*Corvus cornix*) under surveillance of an adult crow.

Urban enviroment with basswood, maple and plane trees and various bushes nearby. Clear sky, ca. 20° C, light wind from sw. 

Recorded with a small hidden recorder close to the birds at a feeding place. NR and HPF applied.",yes,yes,no,,,no,Olympus WS-853,Built-in,44100,Corvus cornix,Corvus_cornix_XC733741_20220622_WS853_0100_0_15_42
319,728539,Corvus,cornix,,birds,Hooded Crow,Johannes Worona,Germany,Berlin-Kreuzberg,52.506,13.4281,40,"subsong, Expression of (pleasant) surprise",uncertain,adult,field recording,//xeno-canto.org/728539,https://xeno-canto.org/728539/download,XC728539-20220601_WS853_0092_0_10_35.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC728539-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC728539-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC728539-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:12,08:00,2022-06-01,2022-06-01,[],"SNR-Quality: A (55 dB ISO / ITU)

Read all about SNR-Quality assesment [here](https://xeno-canto.org/article/275).

One of the Hooded crows (*Corvus cornix*) utters this call when it arrives at the feedingplace, perhaps in expectancy of food?

Recorded with a hidden recorder (Olympus WS 853) in short distance to the birds and supported by an automatic wildlife camera.",no,no,no,,,no,Olympus WS-853,Built-in,44100,Corvus cornix,Corvus_cornix_XC728539_20220601_WS853_0092_0_10_35
320,728281,Corvus,cornix,,birds,Hooded Crow,Johannes Worona,Germany,Berlin-Kreuzberg,52.506,13.4281,40,"subsong, Expression of a surprise",uncertain,juvenile,field recording,//xeno-canto.org/728281,https://xeno-canto.org/728281/download,XC728281-20210810-014_LC.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC728281-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC728281-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC728281-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,08:00,2021-08-10,2022-05-31,[],"SNR-Quality: A (56 dB ISO / ITU)

Read all about SNR-Quality assesment [here](https://xeno-canto.org/article/275).

Sound made by a supposedly female young crow upon arriving at the feeding place. (ID of the bird confirmed by photos taken by an automatic wildlife camera.)

Recorded with a small, hidden recorder (Olympus WS 853) set to automatic recording. ",no,no,no,,,no,OM System LS-P5,Built-in,44100,Corvus cornix,Corvus_cornix_XC728281_20210810_014_LC
321,728039,Corvus,cornix,,birds,Hooded Crow,Sven Kransel,Germany,"Uckermark (near  Schwedt), gryfiński, Brandenburg",53.1072,14.3453,0,call,,,field recording,//xeno-canto.org/728039,https://xeno-canto.org/728039/download,XC728039-220515_0255 Nebelkrähe 0730 am 16.5.22.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZQQGDKDOZQ/wave/XC728039-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZQQGDKDOZQ/wave/XC728039-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZQQGDKDOZQ/wave/XC728039-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,08:01,2022-05-16,2022-05-30,[],Tascam DR-05X – recording not modified. ,no,no,no,,,no,,,44100,Corvus cornix,Corvus_cornix_XC728039_220515_0255_Nebelkrahe_0730_am_16522
322,979083,Corvus,cornix,,birds,Hooded Crow,Johannes Worona,Germany,"Berlin-Kreuzberg, Mariannenplatz",52.5043,13.4262,40,call,uncertain,adult,field recording,//xeno-canto.org/979083,https://xeno-canto.org/979083/download,XC979083-20250304_LSP5_0317_07_23_56.wav,"{'small': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC979083-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC979083-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GIFBPTEXWL/wave/XC979083-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,07:23,2025-03-04,2025-03-09,[],"Hooded crow (*Corvus cornix*): Maybe release calls (six caws), but I'm not sure. 

Urban park environment with maple, poplar, basswood and plane trees, and also some bushes and lawns. Anthropogenic noises possible.

OM System LS-P5; Gain: No; NR: No; HPF: @400 Hz / 6 dB; LPF: No; Quality: __B__ ; [SNR](https://xeno-canto.org/article/275) 40 dB (ISO / ITU). Weather: 2° C, wind 2 kts w, fair sky. Also:",yes,yes,no,,,no,OM System LS-P5,Built-in,44100,Corvus cornix,Corvus_cornix_XC979083_20250304_LSP5_0317_07_23_56wav
323,390899,Nucifraga,caryocatactes,,birds,Spotted Nutcracker,Antonio Xeira,Germany,"Bavaria (near  Garmisch-Partenkirchen), Oberbayern, Bayern",47.5029,11.1111,800,call,,,field recording,//xeno-canto.org/390899,https://xeno-canto.org/390899/download,XC390899-170306_0933 1300 Garmish_Nutcracker NNS.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PJVICFDZGZ/wave/XC390899-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PJVICFDZGZ/wave/XC390899-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PJVICFDZGZ/wave/XC390899-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,13:00,2017-03-06,2017-10-26,[],"Editing: Some amplification.

Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun.",no,no,no,,,no,,,44100,Nucifraga caryocatactes,Nucifraga_caryocatactes_XC390899_170306_0933_1300_Garmish_Nutcracker_NNS
324,367472,Nucifraga,caryocatactes,,birds,Spotted Nutcracker,Gerhard Huber,Germany,"Bavaria (near  Krailling), Oberbayern, Bayern",48.1018,11.358,550,call,,,field recording,//xeno-canto.org/367472,https://xeno-canto.org/367472/download,XC367472-2014-07-16 Tannenhäher Pionierübungsgelände.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UTTZXXARET/wave/XC367472-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UTTZXXARET/wave/XC367472-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UTTZXXARET/wave/XC367472-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,11:00,2014-07-16,2017-05-03,[],,no,no,no,,,no,,,44100,Nucifraga caryocatactes,Nucifraga_caryocatactes_XC367472_2014_07_16_Tannenhaher_Pionierubungsgelande
325,704485,Corvus,corax,,birds,Northern Raven,David Kuster,Germany,"Dresden, Sachsen",51.0572,13.7901,130,"call, flight call",,adult,field recording,//xeno-canto.org/704485,https://xeno-canto.org/704485/download,XC704485-birdnet_mobile_1330158844_recording_241.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SBDMVSXDED/wave/XC704485-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SBDMVSXDED/wave/XC704485-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SBDMVSXDED/wave/XC704485-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,17:19,2022-02-26,2022-02-26,['Dendrocopos major'],,yes,yes,no,,,no,,,48000,Corvus corax,Corvus_corax_XC704485_birdnet_mobile_1330158844_recording_241
326,688166,Corvus,corax,,birds,Northern Raven,Jorge Leitão,Germany,"Zoo (near  Heidelberg), Karlsruhe, Baden-Württemberg",49.4151,8.6635,110,call,,,field recording,//xeno-canto.org/688166,https://xeno-canto.org/688166/download,XC688166-2021.11.20_11.03_02.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GYAUIPUVNM/wave/XC688166-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GYAUIPUVNM/wave/XC688166-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GYAUIPUVNM/wave/XC688166-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,11:03,2021-11-20,2021-11-20,[],,yes,yes,no,,,no,,,44100,Corvus corax,Corvus_corax_XC688166_20211120_1103_02
327,328160,Corvus,corax,,birds,Northern Raven,Sonnenburg,Germany,"Oder-Spree (near  Tauche), Brandenburg",52.1642,14.0964,70,call,,,field recording,//xeno-canto.org/328160,https://xeno-canto.org/328160/download,XC328160-kolk0645.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/QAJPWEPSTL/wave/XC328160-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QAJPWEPSTL/wave/XC328160-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QAJPWEPSTL/wave/XC328160-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,06:45,2016-07-23,2016-07-23,['Oriolus oriolus'],,yes,yes,no,,,no,,,44100,Corvus corax,Corvus_corax_XC328160_kolk0645
328,167827,Corvus,corax,,birds,Northern Raven,Sonnenburg,Germany,"Dahme-Spreewald (near  Heidesee), Brandenburg",52.2989,13.7546,70,call,,,field recording,//xeno-canto.org/167827,https://xeno-canto.org/167827/download,XC167827-Kolk.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/QAJPWEPSTL/wave/XC167827-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QAJPWEPSTL/wave/XC167827-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QAJPWEPSTL/wave/XC167827-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:10,14:50,2014-02-21,2014-02-21,[],,yes,yes,no,,,no,,,44100,Corvus corax,Corvus_corax_XC167827_Kolk
329,958991,Corvus,corax,,birds,Northern Raven,Working group for animal ecology and planning Ltd.,Germany,"Gedüngtes Ried, Schemmerhofen, Biberach, Baden-Württemberg",48.2102,9.7563,500,call,uncertain,uncertain,field recording,//xeno-canto.org/958991,https://xeno-canto.org/958991/download,XC958991-Kolkrabe_2024-08-14_14-09_Schemmerhofen_Gedüngtes-Ried_Audiomoth.wav,"{'small': '//xeno-canto.org/sounds/uploaded/PUKQQUFNCX/wave/XC958991-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PUKQQUFNCX/wave/XC958991-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PUKQQUFNCX/wave/XC958991-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,14:09,2024-08-14,2025-01-05,[],,no,no,no,,,yes,Audiomoth 1.2.0,Audiomoth 1.2.0,48000,Corvus corax,Corvus_corax_XC958991_Kolkrabe_2024_08_14_14_09_Schemmerhofen_Gedungtes_Ried_Audiomothwav
330,950116,Corvus,corax,,birds,Northern Raven,Sven Kransel,Germany,"Hanover Region (near  Burgdorf), Lower Saxony",52.4361,10.085,60,call,uncertain,,field recording,//xeno-canto.org/950116,https://xeno-canto.org/950116/download,XC950116-241020_0391-Kolkrabe-Burgdorfer-Holz-1300.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZQQGDKDOZQ/wave/XC950116-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZQQGDKDOZQ/wave/XC950116-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZQQGDKDOZQ/wave/XC950116-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,13:00,2024-10-20,2024-11-20,[],,no,no,no,,,yes,Tascam DR 05X,Tascam DR 05X,44100,Corvus corax,Corvus_corax_XC950116_241020_0391_Kolkrabe_Burgdorfer_Holz_1300
